Name,Importance_index,Page,IsChapter
The expectation propagation algorithm,3,706,False
13.12 Nonparametric Bayesian Modeling,2,708,False
13.12.1 The Chinese Restaurant Process,3,709,False
13.12.2 Inference,3,709,False
13.12.3 Dirichlet Processes,3,709,False
13.12.4 The Stick-Breaking Construction of a DP,3,710,False
13.13 Gaussian Processes,2,712,False
13.13.1 Covariance Functions and Kernels,3,713,False
13.13.2 Regression,3,715,False
Dealing with hyperparameters,4,716,False
Computational considerations,4,717,False
13.13.3 Classification,3,717,False
13.14 A Case Study: Hyperspectral Image Unmixing,2,718,False
13.14.1 Hierarchical Bayesian Modeling,3,720,False
13.14.2 Experimental Results,3,721,False
Problems,2,724,False
MATLAB Exercises,3,726,False
References,2,727,False
Chapter 14: Monte Carlo Methods,1,732,True
14.1 Introduction,2,732,False
14.2 Monte Carlo Methods: The Main Concept,2,733,False
14.2.1 Random number generation,3,734,False
14.3 Random Sampling Based on Function Transformation,2,736,False
14.4 Rejection Sampling,2,740,False
14.5 Importance Sampling,2,743,False
14.6 Monte Carlo Methods and the EM Algorithm,2,745,False
14.7 Markov Chain Monte Carlo Methods,2,746,False
14.7.1 Ergodic Markov Chains,3,748,False
14.8 The Metropolis Method,2,753,False
14.8.1 Convergence Issues,3,756,False
14.9 Gibbs Sampling,2,758,False
14.10 In Search of More Efficient Methods: A Discussion,2,760,False
Variational inference or Monte Carlo methods,3,761,False
14.11 A Case Study: Change-Point Detection,2,762,False
Problems,2,765,False
MATLAB Exercise,3,767,False
References,2,767,False
Chapter 15: Probabilistic Graphical Models: Part I,1,770,True
15.1 Introduction,2,770,False
15.2 The Need for Graphical Models,2,771,False
15.3 Bayesian Networks and the Markov Condition,2,773,False
15.3.1 Graphs: Basic Definitions,3,774,False
15.3.2 Some Hints on Causality,3,778,False
15.3.3 d-separation,3,780,False
15.3.4 Sigmoidal Bayesian Networks,3,783,False
15.3.5 Linear Gaussian Models,3,784,False
15.3.6 Multiple-Cause Networks,3,785,False
"15.3.7 I-Maps, Soundness, Faithfulness, and Completeness",3,786,False
15.4 Undirected Graphical Models,2,787,False
15.4.1 Independencies and I-Maps in Markov Random Fields,3,788,False
15.4.2 The Ising Model and Its Variants,3,790,False
15.4.3 Conditional Random Fields (CRFs),3,792,False
15.5 Factor Graphs,2,793,False
15.5.1 Graphical Models for Error-Correcting Codes,3,795,False
15.6 Moralization of Directed Graphs,2,797,False
15.7 Exact Inference Methods: Message-Passing Algorithms,2,798,False
15.7.1 Exact Inference in Chains,3,798,False
15.7.2 Exact Inference in Trees,3,802,False
15.7.3 The Sum-Product Algorithm,3,803,False
15.7.4 The Max-Product and Max-Sum Algorithms,3,807,False
Problems,2,814,False
References,2,816,False
Chapter 16: Probabilistic Graphical Models: Part II,1,820,True
16.1 Introduction,2,820,False
16.2 Triangulated Graphs and Junction Trees,2,821,False
16.2.1 Constructing a Join Tree,3,824,False
16.2.2 message-passing in Junction Trees,3,826,False
16.3 Approximate Inference Methods,2,829,False
16.3.1 Variational Methods: Local Approximation,3,829,False
Multiple-cause networks and the noisy-OR model,4,830,False
The Boltzmann machine,4,832,False
16.3.2 Block Methods for Variational Approximation,3,834,False
The mean field approximation and the Boltzmann machine,4,835,False
16.3.3 Loopy Belief Propagation,3,838,False
16.4 Dynamic Graphical Models,2,841,False
16.5 Hidden Markov Models,2,843,False
16.5.1 Inference,3,846,False
16.5.2 Learning the Parameters in an HMM,3,850,False
16.5.3 Discriminative Learning,3,853,False
16.6 Beyond HMMs: A Discussion ,2,854,False
16.6.1 Factorial Hidden Markov Models,3,854,False
16.6.2 Time-Varying Dynamic Bayesian Networks,3,857,False
16.7 Learning Graphical Models,2,858,False
16.7.1 Parameter Estimation,3,858,False
16.7.2 Learning the Structure,3,862,False
Problems,2,863,False
References,2,865,False
Chapter 17: Particle Filtering,1,870,True
17.1 Introduction,2,870,False
17.2 Sequential Importance Sampling,2,870,False
17.2.1 Importance Sampling Revisited,3,871,False
17.2.2 Resampling,3,872,False
17.2.3 Sequential Sampling,3,874,False
17.3 Kalman and Particle Filtering,2,876,False
17.3.1 Kalman Filtering: A Bayesian Point of View,3,877,False
17.4 Particle Filtering,2,879,False
17.4.1 Degeneracy,3,883,False
17.4.2 Generic Particle Filtering,3,885,False
17.4.3 Auxiliary Particle Filtering,3,887,False
Problems,2,893,False
MATLAB Exercises,3,896,False
References,2,897,False
Chapter 18: Neural Networks and Deep Learning,1,900,True
18.1 Introduction,2,901,False
18.2 The Perceptron,2,902,False
18.2.1 The Kernel Perceptron Algorithm,3,906,False
18.3 Feed-Forward Multilayer Neural Networks,2,907,False
18.4 The Backpropagation Algorithm,2,911,False
18.4.1 The Gradient Descent Scheme,3,912,False
Speeding up the convergence rate,4,918,False
Some practical hints,4,919,False
18.4.2 Beyond the Gradient Descent Rationale,3,920,False
18.4.3 Selecting a Cost Function,3,921,False
18.5 Pruning the Network,2,922,False
18.6 Universal Approximation Property of Feed-Forward Neural Networks,2,924,False
18.7 Neural Networks: A Bayesian Flavor,2,927,False
18.8 Learning Deep Networks,2,928,False
18.8.1 The Need for Deep Architectures,3,929,False
18.8.2 Training Deep Networks,3,930,False
Distributed representations,4,932,False
18.8.3 Training Restricted Boltzmann Machines,3,933,False
Computation of the conditional probabilities,4,935,False
Contrastive divergence,4,936,False
18.8.4 Training Deep Feed-Forward Networks,3,939,False
18.9 Deep Belief Networks,2,941,False
18.10 Variations on the Deep Learning Theme,2,943,False
18.10.1 Gaussian Units,3,943,False
18.10.2 Stacked Autoencoders,3,944,False
18.10.3 The Conditional RBM,3,945,False
18.11 Case Study: A Deep Network for Optical Character Recognition,2,948,False
18.12 CASE Study: A Deep Autoencoder,2,950,False
18.13 Example: Generating Data via a DBN,2,953,False
Problems,2,954,False
MATLAB Exercises,3,956,False
References,2,957,False
Chapter 19: Dimensionality Reduction and Latent variables Modeling ,1,962,True
19.1 Introduction,2,963,False
19.2 Intrinsic Dimensionality,2,964,False
19.3 Principle Component Analysis,2,964,False
"PCA, SVD, and low-Rank matrix factorization",3,966,False
Minimum error interpretation,3,968,False
PCA and information retrieval,3,968,False
Orthogonalizing properties of PCA and feature generation,3,968,False
Latent variables,3,969,False
19.4 Canonical Correlation Analysis,2,975,False
19.4.1 Relatives of CCA,3,978,False
Partial least-squares,4,979,False
19.5 Independent Component Analysis,2,980,False
19.5.1 ICA and Gaussianity,3,981,False
19.5.2 ICA and Higher Order Cumulants,3,982,False
ICA ambiguities,4,983,False
19.5.3 Non-Gaussianity and Independent Components,3,983,False
19.5.4 ICA Based on Mutual Information,3,984,False
19.5.5 Alternative Paths to ICA,3,987,False
The cocktail party problem,4,988,False
19.6 Dictionary Learning: The k-SVD Algorithm,2,991,False
Why the name k-SVD,3,993,False
19.7 Nonnegative Matrix Factorization,2,996,False
19.8 Learning Low-Dimensional Models: A Probabilistic Perspective,2,997,False
19.8.1 Factor Analysis,3,997,False
19.8.2 Probabilistic PCA,3,999,False
19.8.3 Mixture of Factors Analyzers: A Bayesian View to Compressed Sensing,3,1002,False
19.9 Nonlinear Dimensionality Reduction,2,1005,False
19.9.1 Kernel PCA,3,1005,False
19.9.2 Graph-Based Methods,3,1007,False
Laplacian eigenmaps,4,1007,False
Local linear embedding (LLE),4,1011,False
Isometric mapping (ISOMAP),4,1012,False
19.10 Low-Rank Matrix Factorization: A Sparse Modeling Path,2,1016,False
19.10.1 Matrix Completion,3,1016,False
19.10.2 Robust PCA,3,1020,False
19.10.3 Applications of Matrix Completion and ROBUST PCA,3,1021,False
Matrix completion,4,1021,False
Robust PCA/PCP,4,1022,False
19.11 A Case Study: fMRI Data Analysis,2,1023,False
Problems,2,1027,False
MATLAB Exercises,3,1027,False
References,2,1028,False
Appendix A: Linear Algebra,1,1038,True
A.1 Properties of Matrices,2,1038,False
Matrix inversion lemmas,3,1039,False
Matrix derivatives,3,1039,False
A.2 Positive Definite and Symmetric Matrices,2,1040,False
A.3 Wirtinger Calculus,2,1041,False
References,2,1042,False
Appendix B: Probability Theory and Statistics,1,1044,True
B.1 Cramér-Rao Bound,2,1044,False
B.2 Characteristic Functions,2,1045,False
B.3 Moments and Cumulants,2,1045,False
B.4 Edgeworth Expansion of a pdf,2,1046,False
Reference,2,1047,False
Appendix C: Hints on Constrained Optimization,1,1048,True
C.1 Equality Constraints,2,1048,False
C.2 Inequality Constraints,2,1050,False
The Karush-Kuhn-Tucker (KKT) conditions,3,1050,False
Min-Max duality,3,1051,False
Saddle point condition,3,1052,False
Lagrangian duality,3,1052,False
Convex programming,3,1053,False
Wolfe dual representation,3,1054,False
References,2,1054,False
Index,1,1056,False
Contents,1,4,False
Figures,1,14,False
Tables,1,19,False
Preface,1,21,False
--- Intro to Data Mining,1,28,False
What’s it all about?,1,29,True
DATA MINING AND MACHINE LEARNING,2,30,False
SIMPLE EXAMPLES: THE WEATHER PROBLEM AND OTHERS,2,35,False
FIELDED APPLICATIONS,2,47,False
THE DATA MINING PROCESS,2,54,False
MACHINE LEARNING AND STATISTICS,2,56,False
GENERALIZATION AS SEARCH,2,57,False
DATA MINING AND ETHICS,2,61,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,64,False
Input - Concepts Instances Attributes,1,68,True
WHAT’S A CONCEPT?,2,69,False
WHAT’S IN AN EXAMPLE?,2,71,False
WHAT’S IN AN ATTRIBUTE?,2,78,False
PREPARING THE INPUT,2,81,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,90,False
Output - Knowledge Representation,1,92,True
TABLES,2,93,False
LINEAR MODELS,2,93,False
TREES,2,95,False
RULES,2,100,False
INSTANCE-BASED REPRESENTATION,2,109,False
CLUSTERS,2,112,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,113,False
Algorithms - basic Methods,1,115,True
INFERRING RUDIMENTARY RULES,2,117,False
SIMPLE PROBABILISTIC MODELING,2,120,False
DIVIDE-AND-CONQUER: CONSTRUCTING DECISION TREES,2,129,False
COVERING ALGORITHMS: CONSTRUCTING RULES,2,137,False
MINING ASSOCIATION RULES,2,144,False
LINEAR MODELS,2,152,False
INSTANCE-BASED LEARNING,2,159,False
CLUSTERING,2,165,False
MULTI-INSTANCE LEARNING,2,180,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,182,False
WEKA IMPLEMENTATIONS,2,184,False
Credibility,1,185,True
TRAINING AND TESTING,2,187,False
PREDICTING PERFORMANCE,2,189,False
CROSS-VALIDATION,2,191,False
OTHER ESTIMATES,2,193,False
HYPERPARAMETER SELECTION,2,195,False
COMPARING DATA MINING SCHEMES,2,196,False
PREDICTING PROBABILITIES,2,200,False
COUNTING THE COST,2,203,False
EVALUATING NUMERIC PREDICTION,2,218,False
THE MDL PRINCIPLE,2,221,False
APPLYING THE MDL PRINCIPLE TO CLUSTERING,2,224,False
USING A VALIDATION SET FOR MODEL SELECTION,2,225,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,226,False
--- More advanced ML Schemes,1,228,False
Trees & Rules,1,232,True
DECISION TREES,2,233,False
CLASSIFICATION RULES,2,244,False
ASSOCIATION RULES,2,257,False
WEKA IMPLEMENTATIONS,2,265,False
Extending Instance-based & Linear Models,1,266,True
INSTANCE-BASED LEARNING,2,267,False
EXTENDING LINEAR MODELS,2,275,False
NUMERIC PREDICTION WITH LOCAL LINEAR MODELS,2,296,False
WEKA IMPLEMENTATIONS,2,307,False
Data Transformations,1,308,True
ATTRIBUTE SELECTION,2,311,False
DISCRETIZING NUMERIC ATTRIBUTES,2,319,False
PROJECTIONS,2,327,False
SAMPLING,2,338,False
CLEANSING,2,339,False
TRANSFORMING MULTIPLE CLASSES TO BINARY ONES,2,345,False
CALIBRATING CLASS PROBABILITIES,2,351,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,354,False
WEKA IMPLEMENTATIONS,2,357,False
Probabilistic Methods,1,358,True
FOUNDATIONS,2,359,False
BAYESIAN NETWORKS,2,362,False
CLUSTERING AND PROBABILITY DENSITY ESTIMATION,2,375,False
HIDDEN VARIABLE MODELS,2,386,False
BAYESIAN ESTIMATION AND PREDICTION,2,390,False
GRAPHICAL MODELS AND FACTOR GRAPHS,2,393,False
CONDITIONAL PROBABILITY MODELS,2,415,False
SEQUENTIAL AND TEMPORAL MODELS,2,426,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,433,False
WEKA IMPLEMENTATIONS,2,439,False
Deep Learning,1,440,True
DEEP FEEDFORWARD NETWORKS,2,443,False
TRAINING AND EVALUATING DEEP NETWORKS,2,454,False
CONVOLUTIONAL NEURAL NETWORKS,2,460,False
AUTOENCODERS,2,468,False
STOCHASTIC DEEP NETWORKS,2,472,False
RECURRENT NEURAL NETWORKS,2,479,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,484,False
DEEP LEARNING SOFTWARE AND NETWORK IMPLEMENTATIONS,2,487,False
WEKA IMPLEMENTATIONS,2,489,False
Beyond Supervised & Unsupervised Learning,1,490,True
SEMISUPERVISED LEARNING,2,491,False
MULTI-INSTANCE LEARNING,2,495,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,500,False
WEKA IMPLEMENTATIONS,2,501,False
Ensemble Learning,1,502,True
COMBINING MULTIPLE MODELS,2,503,False
BAGGING,2,504,False
RANDOMIZATION,2,507,False
BOOSTING,2,509,False
ADDITIVE REGRESSION,2,513,False
INTERPRETABLE ENSEMBLES,2,516,False
STACKING,2,520,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,522,False
WEKA IMPLEMENTATIONS,2,524,False
Applications & beyond,1,525,True
APPLYING MACHINE LEARNING,2,526,False
LEARNING FROM MASSIVE DATASETS,2,528,False
DATA STREAM LEARNING,2,531,False
INCORPORATING DOMAIN KNOWLEDGE,2,534,False
TEXT MINING,2,537,False
WEB MINING,2,541,False
IMAGES AND SPEECH,2,544,False
ADVERSARIAL SITUATIONS,2,546,False
UBIQUITOUS DATA MINING,2,549,False
FURTHER READING AND BIBLIOGRAPHIC NOTES,2,551,False
WEKA IMPLEMENTATIONS,2,554,False
Theoretical Foundations,1,555,True
A.1 MATRIX ALGEBRA,2,555,False
A.2 FUNDAMENTAL ELEMENTS OF PROBABILISTIC METHODS,2,564,False
WEKA workbench,1,575,False
B.1 WHAT’S IN WEKA?,2,575,False
B.2 THE PACKAGE MANAGEMENT SYSTEM,2,577,False
B.3 THE EXPLORER,2,579,False
B.4 THE KNOWLEDGE FLOW INTERFACE,2,586,False
B.5 THE EXPERIMENTER,2,590,False
Refs,1,594,False
Index,1,622,False
Contents at a Glance,1,5,False
Contents,1,6,False
About the Author,1,11,False
About the Technical Reviewer,1,12,False
